EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5423828,JACKSON CO.,COUNTYWIDE,09/16/2004,1800,Flash Flood, , ,0,0,0,0,AL,CST, ,1180283,C,71,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,09/17/2004,400, , , , ,"Numerous reports of flash flooding were received with water over several roads several inches in depth.","",116
5423836,DEKALB CO.,FT PAYNE,09/17/2004,130,Flash Flood, , ,0,0,0,0,AL,CST, ,1180283,C,49,HUN,0,0,EMERGENCY MANAGER, , , ,5,N,5,N,FT PAYNE,09/17/2004,400, , , , ,"Several inches of water was reported across the road near Desoto State Park.","",117
5427288,COLBERT CO.,TUSCUMBIA,10/19/2004,420,Flash Flood, , ,0,0,0,0,AL,CST, ,1181353,C,33,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,TUSCUMBIA,10/19/2004,600, , , , ,"Several inches of water was covering Cave Street in Tuscumbia.","",118
5427289,LAUDERDALE CO.,FLORENCE,10/19/2004,421,Flash Flood, , ,0,0,0,0,AL,CST, ,1181353,C,77,HUN,0,0,EMERGENCY MANAGER, , , ,2,SW,2,SW,FLORENCE,10/19/2004,600, , , , ,"Several inches of water was over area roads in the Muscle Shoals area.","",119
5427290,MADISON CO.,TONEY,10/19/2004,519,Flash Flood, , ,0,0,0,0,AL,CST, ,1181353,C,89,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,TONEY,10/19/2004,700, , , , ,"Water was over the road along Pulaski Pike and Bo Howard road resulting in a car being washed into a ditch.","",120
5427291,JACKSON CO.,SCOTTSBORO,10/19/2004,535,Flash Flood, , ,0,0,0,0,AL,CST, ,1181353,C,71,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,SCOTTSBORO,10/19/2004,730, , , , ,"Several inches of water was over a few roads in the Scottsboro area.","",121
5425005,WINSTON CO.,WEST PORTION,10/19/2004,830,Flash Flood, , ,0,0,11000,0,AL,CST, ,1180976,C,133,BMX,0,0,AMATEUR RADIO, , , , , , , ,WEST PORTION,10/19/2004,930, , , , ,"Doppler radar estimated 3 to 5 inches of rain fell across parts of Winston County
in only a few hours. A Cooperative Observer near the area reported 5.95 inches of rain
in a short period of time. Several roadways were flooded and were temporarily impassable.
SR 13 in western Winston County was flooded. Area creeks temporarily rose out of their banks.","",122
5425038,MARION CO.,NORTH PORTION,10/19/2004,830,Flash Flood, , ,0,0,11000,0,AL,CST, ,1180977,C,93,BMX,0,0,AMATEUR RADIO, , , , , , , ,NORTH PORTION,10/19/2004,930, , , , ,"Doppler radar estimated 4 to 5 inches of rain fell across northern parts of Marion County
in only a few hours. A Cooperative Observer near the area reported 5.95 inches of rain
in a short period of time. Several roadways were flooded and were temporarily impassable. Area 
creeks were well out of their banks and flooding.","",123
5425004,BLOUNT CO.,WEST PORTION,10/19/2004,830,Flash Flood, , ,0,0,22000,0,AL,CST, ,1180975,C,9,BMX,0,0,AMATEUR RADIO, , , , , , , ,WEST PORTION,10/19/2004,930, , , , ,"Heavy rain in a short period of time flooded several roadways across the county.
Doppler radar estimated 2 to 3 inches of rain across parts of Blount County. Parts of SR 160
and US 31 were flooded and temporarily impassable.","",124
5427292,CULLMAN CO.,HANCEVILLE,10/19/2004,940,Flash Flood, , ,0,0,0,0,AL,CST, ,1181353,C,43,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,HANCEVILLE,10/19/2004,1100, , , , ,"Several roads were under water","",125
5427293,CULLMAN CO.,WEST PT,10/19/2004,940,Flash Flood, , ,0,0,0,0,AL,CST, ,1181353,C,43,HUN,0,0,DEPT OF HIGHWAYS, , , , , , , ,WEST PT,10/19/2004,1100, , , , ,"Several roads were reported to be under water in western Cullman county.","",126
5427036,ESCAMBIA CO.,CENTRAL PORTION,10/19/2004,1000,Flash Flood, , ,0,0,0,0,AL,CST, ,1181187,C,53,MOB,0,0,EMERGENCY MANAGER, , , , , , , ,CENTRAL PORTION,10/19/2004,1030, , , , ,"Heavy rains, of three to four inches in a short period of time, caused several streets in the Atmore and Brewton area to flood.  Several of the streets had to be closed for about half an hour until the water had drained.","",127
5427294,CULLMAN CO.,CULLMAN,10/19/2004,1045,Flash Flood, , ,0,0,0,0,AL,CST, ,1181353,C,43,HUN,0,0,AMATEUR RADIO, , , , , , , ,CULLMAN,10/19/2004,1200, , , , ,"Minor flash flooding was observed in Cullman with several roads with several inches of water reported to be over the road.","",128
5427296,COLBERT CO.,TUSCUMBIA,10/19/2004,1130,Flash Flood, , ,0,0,0,0,AL,CST, ,1181353,C,33,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,TUSCUMBIA,10/19/2004,1300, , , , ,"Several inches of water was over a few streets in Tuscumbia.","",129
5427295,LAUDERDALE CO.,WATERLOO,10/19/2004,1131,Flash Flood, , ,0,0,0,0,AL,CST, ,1181353,C,77,HUN,0,0,GENERAL PUBLIC, , , , , , , ,WATERLOO,10/19/2004,1300, , , , ,"Several inches of water was over the road along County Road 15.","",130
5427298,MARSHALL CO.,GUNTERSVILLE,10/19/2004,1425,Flash Flood, , ,0,0,0,0,AL,CST, ,1181353,C,95,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,GUNTERSVILLE,10/19/2004,1600, , , , ,"Several inches of water was over County Road 205 and Highway 431 in Guntersville.","",131
5425410,JEFFERSON CO.,COUNTYWIDE,11/22/2004,1420,Flash Flood, , ,0,0,125000,0,AL,CST, ,1182042,C,73,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,11/22/2004,1800, , , , ,"Several inches of rain fell across a large portion of Jefferson County.  Roads were covered with water near McDonalds Chapel and along Highway 269.  In the Roebuck area, emergency evacuations were required due to rapidly rising water. Several roadways across the Birmingham Metropolitan area were flooded for a few hours. Flash flooding developed along Village Creek in Jefferson County. The creek reached a stage of 10.73 feet.  Flood stage at Village Creek is 10 feet.  Some roads in the vicinity of the creek were covered with water. Smiths Sims Road in Trussville was washed out.","",132
5428263,LAUDERDALE CO.,FLORENCE,11/23/2004,1153,Flash Flood, , ,0,0,0,0,AL,CST, ,1182384,C,77,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,FLORENCE,11/23/2004,1300, , , , ,"Street flooding was occurring with several streets having several inches of water over them.","",133
5428264,MORGAN CO.,DECATUR,11/24/2004,12,Flash Flood, , ,0,0,0,0,AL,CST, ,1182385,C,103,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,DECATUR,11/24/2004,200, , , , ,"Two roads were covered by several inches of water.","",134
5428265,MORGAN CO.,TRINITY,11/24/2004,30,Flash Flood, , ,0,0,0,0,AL,CST, ,1182385,C,103,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,TRINITY,11/24/2004,200, , , , ,"Several inches of water  was reported over two roads which made them impassable.","",135
5425994,MARION CO.,COUNTYWIDE,11/24/2004,34,Flash Flood, , ,0,0,12000,0,AL,CST, ,1182071,C,93,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,11/24/2004,500, , , , ,"Numerous roads were reported covered with water.  Widespread three to four inches rain amounts fell across the county as indicated by Doppler Radar. Isolated amounts may have been as high as 8 to 10 inches.","",136
5428266,FRANKLIN CO.,RUSSELLVILLE,11/24/2004,100,Flash Flood, , ,0,0,0,0,AL,CST, ,1182385,C,59,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,RUSSELLVILLE,11/24/2004,300, , , , ,"Flash flooding was reported with several inches of water across a few roads.","",137
5425995,LAMAR CO.,COUNTYWIDE,11/24/2004,113,Flash Flood, , ,0,0,3000,0,AL,CST, ,1182072,C,75,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,11/24/2004,500, , , , ,"Numerous roads were reported covered with water.  Three to four inches of rain was indicated by radar
generally across the northern part of Lamar County.","",138
5428267,DEKALB CO.,ADAMSBURG,11/24/2004,354,Flash Flood, , ,0,0,0,0,AL,CST, ,1182385,C,49,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,ADAMSBURG,11/24/2004,500, , , , ,"A bridge was washed out due to flash flooding on county road 255.","",139
5426000,ETOWAH CO.,COUNTYWIDE,11/24/2004,400,Flash Flood, , ,0,0,200000,0,AL,CST, ,1182077,C,55,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,11/24/2004,1630, , , , ,"Several roads were reported covered with water in the city of Gadsden. Many of the roads were temporarily impassable due to the high water. Several area streams and creeks rose above bankfull. Canoe Creek rose out of its banks and flooded a few homes. One culvert was completely washed out. A minor landslide occurred on Whorton Gap Road. One bridge suffered major damage on Babe Jackson Road. Doppler radar estimated widespread rain amounts of 4 to 5 inches with a few spots approaching 12 inches. Runoff from these storms lasted for several hours after the heaviest rains ended.","",140
5425997,JEFFERSON CO.,COUNTYWIDE,11/24/2004,405,Flash Flood, , ,0,0,70000,0,AL,CST, ,1182074,C,73,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,11/24/2004,1400, , , , ,"Numerous roads were reported covered with water and many area creeks were over bankfull. Many roads were temporarily impassable. Widespread three to four inches rain amounts fell across the county as indicated by Doppler Radar. Isolated amounts may have been as high as 10 to 12 inches. Runoff from these storms lasted for several hours after the heaviest rains ended.","",141
5425999,CHEROKEE CO.,COUNTYWIDE,11/24/2004,415,Flash Flood, , ,0,0,11000,0,AL,CST, ,1182076,C,19,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,11/24/2004,1300, , , , ,"Several roads were reported covered with water and were temporarily impassable. Doppler radar estimated
rain amounts of three to five inches with a few spots receiving up to 8 inches. Runoff from these storms
lasted for several hours after the heaviest rains ended.","",142
5425998,TUSCALOOSA CO.,COUNTYWIDE,11/24/2004,445,Flash Flood, , ,0,0,11000,0,AL,CST, ,1182075,C,125,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,11/24/2004,630, , , , ,"Several roads were reported covered with water and were temporarily impassable.  Doppler Radar estimated widespread rain amounts of three to four inches with isolated totals of 6 to 8 inches.","",143
5428342,DEKALB CO.,COLLINSVILLE,11/24/2004,447,Flash Flood, , ,0,0,0,0,AL,CST, ,1182385,C,49,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,COLLINSVILLE,11/24/2004,600, , , , ,"Four to five inches of water covered roads at the intersection of highways 11 and 68. Water was also reported to be several inches deep in five buildings near a creek at this location.","",144
5425924,ST. CLAIR CO.,COUNTYWIDE,11/24/2004,545,Flash Flood, , ,1,0,400000,0,AL,CST, ,1182078,C,115,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,11/24/2004,1900, , , , ,"Several roads were reported covered with water and were temporarily impassable. Several area streams and creeks rose above bankfull. Doppler radar estimated widespread rain amounts of 4 to 5 inches with a few spots approaching 12 inches. A potential dam break situation developed in the afternoon. The dam eventually failed near the Friendship Community resulting in significant damage.  Runoff from these storms lasted for several hours after the heaviest rains ended. A 73 year old man died when his car was swept away in the high water near Pinedale Road.","",145
5425452,BLOUNT CO.,COUNTYWIDE,11/24/2004,657,Flash Flood, , ,0,0,13000,0,AL,CST, ,1182080,C,9,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,11/24/2004,1500, , , , ,"Numerous roads were reported covered with water and were temporarily impassable.  Doppler radar estimated widespread rain amounts of 2 to 4 inches with isolated locations approaching 7 inches. Several area streams and creeks rose above bankfull. Runoff from these storms lasted for several hours after the heaviest rains ended.","",146
5425925,SHELBY CO.,COUNTYWIDE,11/24/2004,700,Flash Flood, , ,0,0,50000,0,AL,CST, ,1182079,C,117,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,11/24/2004,1500, , , , ,"Numerous roads were reported covered with water and were temporarily impassable.  Several area streams and creeks rose above bankfull. Doppler radar estimated widespread rain amounts of three to five inches with a few spots approaching 6 inches. Runoff from these storms lasted for several hours after the heaviest rains ended.","",147
5425454,TALLADEGA CO.,COUNTYWIDE,11/24/2004,713,Flash Flood, , ,0,0,16000,0,AL,CST, ,1182082,C,121,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,11/24/2004,1500, , , , ,"Numerous roads were reported covered with water and were temporarily impassable.  Doppler radar estimated rain amounts of three to four inches with isolated totals approaching 7 inches. The heaviest rain fell across northern and western parts of the county. Several area streams and creeks rose above bankfull. Runoff from these storms lasted for several hours after the heaviest rains ended.","",148
5425453,CALHOUN CO.,COUNTYWIDE,11/24/2004,713,Flash Flood, , ,0,0,18000,0,AL,CST, ,1182081,C,15,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,11/24/2004,1830, , , , ,"Numerous roads were reported covered with water and were temporarily impassable.  Doppler radar estimated widespread rain amounts of 3 to 4 inches with a few spots approaching 7 inches. Several area streams and creeks rose above bankfull. Runoff from these storms lasted for several hours after the heaviest rains ended.","",149
5425457,CLEBURNE CO.,COUNTYWIDE,11/24/2004,825,Flash Flood, , ,0,0,6000,0,AL,CST, ,1182085,C,29,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,11/24/2004,1500, , , , ,"Numerous roads were reported covered with water and were temporarily impassable.  Doppler radar estimated three to four inches of rain mainly across the northern part of the county. Isolated spots may have seen up to 6 inches of rain.","",150
5425456,CLAY CO.,COUNTYWIDE,11/24/2004,830,Flash Flood, , ,0,0,11000,0,AL,CST, ,1182084,C,27,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,11/24/2004,1500, , , , ,"Numerous roads were reported covered with water and some were temporarily impassable.  Widespread rain amounts ranged from 1 to 3 inches with a few spots approaching 5 inches. Much of the rain occurred in a short period of time. Due to the terrain, runoff from these storms lasted for several hours after the heaviest rains ended.","",151
5428344,LAUDERDALE CO.,COUNTYWIDE,11/30/2004,1310,Flash Flood, , ,0,0,0,0,AL,CST, ,1182387,C,77,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,11/30/2004,2359, , , , ,"A widespread flash flood and flooding event occurred with 22 roads closed due to the flood waters across the county.","",152
5431457,FRANKLIN CO.,RED BAY,12/06/2004,1100,Flash Flood, , ,0,0,0,0,AL,CST, ,1183171,C,59,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,RED BAY,12/07/2004,300, , , , ,"Flash flooding occurred and increased countywide from initially around Red Bay through the rest of the county. Rainfall amounts ranging from three to five inches across the county resulted in water covering several roads and an isolated mud slide along state road 247.","",153
5431458,COLBERT CO.,TUSCUMBIA,12/06/2004,1115,Flash Flood, , ,0,0,0,0,AL,CST, ,1183171,C,33,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,TUSCUMBIA,12/07/2004,300, , , , ,"A flash flood event evolved from just a couple of roads in Tuscumbia with water over them to most of the county having flooding occurring by 1700 LST. Numerous roads had several inches of water over them by early evening.","",154
5432104,LAWRENCE CO.,MOULTON,12/06/2004,1400,Flash Flood, , ,0,0,0,0,AL,CST, ,1183171,C,79,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,MOULTON,12/07/2004,300,34.25,-86.68333,34.25,-86.68333,"Flash flooding initially occurred in Moulton. Numerous roads became flooded by late afternoon (1700) , with several inches of water continuing to remain over most county roads through early on 7 December.","",155
5431460,LIMESTONE CO.,ATHENS,12/06/2004,1400,Flash Flood, , ,0,0,0,0,AL,CST, ,1183171,C,83,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,ATHENS,12/07/2004,300,34.51667,-87.73333,34.51667,-87.7,"Flash flooding initially in Athens evolved into a more widespread flash flood event across the county by 1900. Several roads had six to twelve inches of water over them from Athens to Ardmore, with the flash flooding subsiding early in the morning on 7 December.","",156
5431459,LAUDERDALE CO.,FLORENCE,12/06/2004,1400,Flash Flood, , ,0,0,0,0,AL,CST, ,1183171,C,77,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,FLORENCE,12/07/2004,300,34.43333,-88.13333,34.43333,-88.13333,"Flash flooding initially occurred in Florence with highways 20 and 72/43 underpass being closed due to high water. Widspread flash flooding occurred by 1400 as several roads throughout the county had at least six to twelve inches of water over the road.","",157
5431461,MADISON CO.,COUNTYWIDE,12/06/2004,1430,Flash Flood, , ,0,0,0,0,AL,CST, ,1183171,C,89,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,12/07/2004,400,34.73333,-87.7,34.73333,-87.7,"Flash flooding occurred countywide with numerous roads having several inches of water over them from Madison to Huntsville and across the rest of the county.","",158
5432105,MORGAN CO.,DECATUR,12/06/2004,1600,Flash Flood, , ,0,0,0,0,AL,CST, ,1183171,C,103,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,DECATUR,12/07/2004,300, , , , ,"Flash flooding developed county-wide, resulting in numerous roads becoming flooded and under water.","",159
5432214,COLBERT CO.,TUSCUMBIA,12/09/2004,500,Flash Flood, , ,0,0,0,0,AL,CST, ,1183175,C,33,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,TUSCUMBIA,12/09/2004,800, , , , ,"Several roads were barricaded and closed in the county due to flash flooding.  Shaw road in the Tuscumbia area was also closed due to several inches of water covering the road.","",160
5432213,LAUDERDALE CO.,COUNTYWIDE,12/09/2004,500,Flash Flood, , ,0,0,0,0,AL,CST, ,1183175,C,77,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,12/09/2004,810, , , , ,"Several roads were closed in the county due to flooding resulting in water covering several inches of area roads.","",161
5432212,FRANKLIN CO.,COUNTYWIDE,12/09/2004,500,Flash Flood, , ,0,0,0,0,AL,CST, ,1183175,C,59,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,12/09/2004,800, , , , ,"Several roads throughout the county had several inches of water over them with flash flooding occurring.","",162
5432215,LAWRENCE CO.,COUNTYWIDE,12/09/2004,500,Flash Flood, , ,0,0,0,0,AL,CST, ,1183175,C,79,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,12/09/2004,800, , , , ,"Numerous roads throughout the county had several inches of water over the roads.","",163
5432298,LIMESTONE CO.,COUNTYWIDE,12/09/2004,530,Flash Flood, , ,0,0,0,0,AL,CST, ,1183175,C,83,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,12/09/2004,830, , , , ,"Several roads were flooded with several inches of water covering area roads throughout the county.","",164
5430444,PICKENS CO.,COUNTYWIDE,12/09/2004,630,Flash Flood, , ,0,0,6000,0,AL,CST, ,1182992,C,107,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,12/09/2004,730, , , , ,"Doppler radar estimated 2 to 4 inches of rain fell in a short period of time across Pickens County. The rain fell on already saturated ground causing some flash flooding. Several roadways were temporarily closed due to high water and local schools were delayed opening until the storms passed. A few area creeks and streams briefly rose above bankfull.","",165
5432300,JACKSON CO.,SCOTTSBORO,12/09/2004,630,Flash Flood, , ,0,0,0,0,AL,CST, ,1183175,C,71,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,SCOTTSBORO,12/09/2004,830, , , , ,"A few roads had several inches of water covering the road with flash flooding reported.","",166
5432299,MADISON CO.,MADISON,12/09/2004,630,Flash Flood, , ,0,0,0,0,AL,CST, ,1183175,C,89,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,MADISON,12/09/2004,830, , , , ,"Numerous roads throughout the county had several inches of water covering the area roads.","",167
5429714,WALKER CO.,COUNTYWIDE,12/09/2004,645,Flash Flood, , ,0,0,8000,0,AL,CST, ,1182995,C,127,BMX,0,0,NEWSPAPER, , , , , , , ,COUNTYWIDE,12/09/2004,845, , , , ,"Several inches of rain fell in a short period of time across Walker County. Several roads were barricaded and were temporarily impassable due to high water. At least three motorists had to be rescued from the high water. A few trees fell down due to the saturated conditions.","",168
5432301,MORGAN CO.,COUNTYWIDE,12/09/2004,700,Flash Flood, , ,0,0,0,0,AL,CST, ,1183175,C,103,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,12/09/2004,1100, , , , ,"Numerous roads were closed throughout the county due to flash flooding with several inches of water covering the roads.","",169
5432302,CULLMAN CO.,WEST PT,12/09/2004,715,Flash Flood, , ,0,0,0,0,AL,CST, ,1183175,C,43,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,WEST PT,12/09/2004,1000, , , , ,"County road 1140 and bridge at that location was washed out due to flash flooding.","",170
5429715,JEFFERSON CO.,NORTH PORTION,12/09/2004,745,Flash Flood, , ,0,0,5000,0,AL,CST, ,1182996,C,73,BMX,0,0,GENERAL PUBLIC, , , , , , , ,NORTH PORTION,12/09/2004,845, , , , ,"Heavy rainfall in a short period of time produced flash flooding across parts of Jefferson County. Some spots reported up to three inches of rain in one hour. Several roads were flooded and temporarily impassable in the Morris and Warrior areas. A few vehicles were stranded in the high water in Fultondale.","",171
5432303,DEKALB CO.,FT PAYNE,12/09/2004,900,Flash Flood, , ,0,0,0,0,AL,CST, ,1183175,C,49,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,FT PAYNE,12/09/2004,1100, , , , ,"A few roads were flooded with several inches of water reported over area roads.","",172
5432305,CULLMAN CO.,CULLMAN,12/09/2004,930,Flash Flood, , ,0,0,0,0,AL,CST, ,1183175,C,43,HUN,0,0,EMERGENCY MANAGER, , , ,5,W,5,W,CULLMAN,12/09/2004,1100, , , , ,"A few county roads had several inches of water covering the roads, resulting in flash flooding.","",173
5432304,MARSHALL CO.,COUNTYWIDE,12/09/2004,945,Flash Flood, , ,0,0,0,0,AL,CST, ,1183175,C,95,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,12/09/2004,1200, , , , ,"Numerous roads were closed throughout the county due to flash flooding. Several inches of water was reported over the roads throughout the county, resulting in several roads being closed.","",174
5437676,LAUDERDALE CO.,COUNTYWIDE,02/21/2005,1350,Flash Flood, , ,0,0,0,0,AL,CST, ,1184886,C,77,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,02/21/2005,1430,34.68333,-87.4,34.68333,-87.4,"Numerous roads across the entire county covered by water.","",175
5437794,MADISON CO.,HARVEST,02/21/2005,1451,Flash Flood, , ,0,0,0,0,AL,CST, ,1184886,C,89,HUN,0,0,NWS EMPLOYEE(OFF DUTY), , , ,3,S,3,S,HARVEST,02/21/2005,1500,34.68333,-87.8,34.68333,-87.8,"Water covering Orvil Smith Road.","",176
5437798,MADISON CO.,HUNTSVILLE,02/21/2005,1500,Flash Flood, , ,0,0,0,0,AL,CST, ,1184886,C,89,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,HUNTSVILLE,02/21/2005,1515,34.93333,-87.76667,34.93333,-87.76667,"Water covering University Drive near Jordan Lane.","",177
5437800,LIMESTONE CO.,MOORESVILLE,02/21/2005,1510,Flash Flood, , ,0,0,0,0,AL,CST, ,1184886,C,83,HUN,0,0,NWS EMPLOYEE(OFF DUTY), , , , , , , ,MOORESVILLE,02/21/2005,1520,34.9,-87.68333,34.9,-87.68333,"Water covering I-565 in Eastern Limestone County.","",178
5437371,LAUDERDALE CO.,COUNTYWIDE,02/21/2005,1610,Flash Flood, , ,0,0,0,0,AL,CST, ,1184886,C,77,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,02/21/2005,1645,34.43333,-85.73333,34.43333,-85.73333,"Water covered several roads across the county.","",179
5437372,COLBERT CO.,COUNTYWIDE,02/21/2005,1645,Flash Flood, , ,0,0,0,0,AL,CST, ,1184886,C,33,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,02/21/2005,1715,34.78333,-86.76667,34.78333,-86.76667,"Water covered several roads across the county.","",180
5437374,MADISON CO.,HUNTSVILLE,02/21/2005,1900,Flash Flood, , ,0,0,0,0,AL,CST, ,1184886,C,89,HUN,0,0,EMERGENCY MANAGER, , , , , , , ,HUNTSVILLE,02/21/2005,2000,34.76667,-87.7,34.76667,-87.7,"Indian Creek over flood stage.","",181
5445035,RUSSELL CO.,PHENIX CITY,03/27/2005,240,Flash Flood, , ,0,0,22000,0,AL,CST, ,1186158,C,113,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,PHENIX CITY,03/27/2005,600,32.46667,-85,32.46667,-85,"Doppler radar estimated three hour rainfall up to 4 inches across Russell County, with 24 hour amounts 
up to 6 inches. This heavy rain caused several roads in Phenix city to become flooded and temporarily 
impassable. Several roads were closed. Some evacuations occurred in low lying areas.","",182
5445036,MONTGOMERY CO.,COUNTYWIDE,03/27/2005,300,Flash Flood, , ,0,0,38000,0,AL,CST, ,1186159,C,101,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,03/27/2005,500,32.2,-86.21667,32.2,-86.21667,"Doppler radar estimated three to four inches of rain fell in a three hour time frame across a large 
part of Montgomery County, with 24 hour amounts approaching 6 inches. Several roads were flooded and 
subsequently closed due to high water. The standing water in the city of Montgomery reached half way 
up vehicle doors.","",183
5439720,COFFEE CO.,COUNTYWIDE,03/27/2005,1330,Flash Flood, , ,0,0,0,0,AL,EST, ,1185902,C,31,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,03/27/2005,1530,31.38333,-85.98333,31.38333,-85.98333,"Many county and secondary roads flooded.  Reported by the Coffee County EMA.","",184
5439722,HENRY CO.,COUNTYWIDE,03/27/2005,1330,Flash Flood, , ,0,0,0,0,AL,EST, ,1185902,C,67,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,03/27/2005,1530,31.53333,-85.26667,31.53333,-85.26667,"Many county and secondary roads flooded.  Reported by the Henry County EMA.","",185
5439721,DALE CO.,COUNTYWIDE,03/27/2005,1330,Flash Flood, , ,0,0,0,0,AL,EST, ,1185902,C,45,TAE,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,03/27/2005,1530,31.38333,-85.63333,31.38333,-85.63333,"Many county and secondary roads flooded.  Reported by the Dale County EMA.","",186
5445237,MACON CO.,COUNTYWIDE,03/27/2005,1600,Flash Flood, , ,0,0,17000,0,AL,CST, ,1186178,C,87,BMX,0,0,EMERGENCY MANAGER, , , , , , , ,COUNTYWIDE,03/27/2005,1930,32.4,-85.75,32.4,-85.75,"Doppler radar estimated up to 3 inches of rain in a three hour period. This heavy rain fell on already saturated ground. Doppler radar estimated up to 8 inches in a 24 hour period. Several roads were temporarily impassable due to high water.","",187
5445241,MONTGOMERY CO.,COUNTYWIDE,03/27/2005,1600,Flash Flood, , ,0,0,75000,0,AL,CST, ,1186182,C,101,BMX,0,0,NWS STORM SURVEY, , , , , , , ,COUNTYWIDE,03/27/2005,1900,32.2,-86.21667,32.2,-86.21667,"Doppler radar estimated up to 3 inches of rain in a three hour period. This heavy rain fell on already saturated ground. Doppler radar estimated up to 10 inches in a 24 hour period. Significant road flooding occurred. Numerous roads were closed and impassable. Several sections of roadways were washed out. Several Montgomery metro creeks and streams rose well out of their banks and flooded some homes.","",188
